Annual mileage mi,Regular round trip range mi required by the user.  Ecar range is same /0.6 to allow 80-20% charge state for required range to maximise battery longevity.,Range design to give range with 80-20% charge cycling to maximise life,Ecar Archetype Index,Ecar design Range mi,Total Ecar + charger up front cost,Archetype Ecar Efficiency mi/kWh,Archetype Ecar Battery kWh,Regularly utilised Ecar Battery kWh,Regularly utilised % of full battery capacity (should be <=60%),Typical home chargup time hrs for utilised capacity,Typical home charging time at night rate hrs,Typical home charging time at day rate hrs,home charging night rate kWh,home charging day rate kWh,public charging kWh,home charging night rate fraction,home charging day rate fraction,public top up charging fraction,aggregate charging electricity cost p/kWh,aggregate charging electricity cost p/mi,Annual elec cost £,Total elec costs over assessment period £,total mileage over assessed time period,Max car mileage,No of car replacements over assessment period,Total E Car replacement cost £,Total loan interest on initial Ecar and charger and replacement Ecars £,Est Ecar annual servicing cost low £,Est Ecar annual servicing cost med £,Est Ecar annual servicing cost high £,Est annual servicing cost Ecar,Est total servicing cost Ecar,Total Ecar cost  £,Assumed alternative petrol car  up front cost,Assumed alternative petrol car consumption mpg,Petrol cost p/mi,Annual petrol cost £,Total petrol costs over assessment period £,Total petrol car replacements costs £,Total loan interest on initial and replacement petrol cars £,Est petrol car annual servicing cost low £,Est petrol car annual servicing cost med £,Est petrol car annual servicing cost high £,Est annual servicing cost petrol car,Est total servicing cost petrol car,Total Petrol car cost  £,Est annual servicing cost saving elec v petrol £,Total maintenance saving over assessment period £,Total 8 year new electric vs new petrol car cost saving with home charger + public top up where necessary £,
"35,000",135,225,6,239.128,"£17,581",3.327,72.38,40.58,56%, -   , -   , -   , -   , -   ,40.58, -   , -   ,1,51,15.33,"£5,365","£21,461","140,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£60,779","£14,065",50,13.62,"£4,767","£19,068","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£53,185",£458,"£1,832","-£7,593.70",-0.9546
"35,000",135,225,7,262.616,"£21,881",3.235,81.64,41.73,51%, -   , -   , -   , -   , -   ,41.73, -   , -   ,1,51,15.76,"£5,518","£22,071","140,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£69,988","£17,505",50,13.62,"£4,767","£19,068","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£60,065",£458,"£1,832","-£9,922.90",-0.7738
"35,000",135,225,8,285.831,"£25,124",3.221,90.08,41.91,47%, -   , -   , -   , -   , -   ,41.91, -   , -   ,1,51,15.83,"£5,541","£22,164","140,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£76,568","£20,099",50,13.62,"£4,767","£19,068","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£65,254",£458,"£1,832","-£11,313.60",-0.6649
"35,000",135,225,9,312.628,"£26,150",3.196,98.87,42.24,43%, -   , -   , -   , -   , -   ,42.24, -   , -   ,1,51,15.96,"£5,585","£22,341","140,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,798","£20,920",50,13.62,"£4,767","£19,068","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,897",£458,"£1,832","-£11,900.80",-0.6412
"35,000",150,250,7,262.616,"£21,881",3.235,81.64,46.37,57%, -   , -   , -   , -   , -   ,46.37, -   , -   ,1,51,15.76,"£5,518","£22,071","140,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£69,988","£17,505",50,13.62,"£4,767","£19,068","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£60,065",£458,"£1,832","-£9,922.90",-0.7738
"35,000",150,250,8,285.831,"£25,124",3.221,90.08,46.56,52%, -   , -   , -   , -   , -   ,46.56, -   , -   ,1,51,15.83,"£5,541","£22,164","140,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£76,568","£20,099",50,13.62,"£4,767","£19,068","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£65,254",£458,"£1,832","-£11,313.60",-0.6649
"35,000",150,250,9,312.628,"£26,150",3.196,98.87,46.93,47%, -   , -   , -   , -   , -   ,46.93, -   , -   ,1,51,15.96,"£5,585","£22,341","140,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,798","£20,920",50,13.62,"£4,767","£19,068","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,897",£458,"£1,832","-£11,900.80",-0.6412
"35,000",165,275,8,285.831,"£25,124",3.221,90.08,51.22,57%, -   , -   , -   , -   , -   ,51.22, -   , -   ,1,51,15.83,"£5,541","£22,164","140,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£76,568","£20,099",50,13.62,"£4,767","£19,068","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£65,254",£458,"£1,832","-£11,313.60",-0.6478
"35,000",165,275,9,312.628,"£26,150",3.196,98.87,51.63,52%, -   , -   , -   , -   , -   ,51.63, -   , -   ,1,51,15.96,"£5,585","£22,341","140,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,798","£20,920",50,13.62,"£4,767","£19,068","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,897",£458,"£1,832","-£11,900.80",-0.6218
"35,000",180,300,9,312.628,"£26,150",3.196,98.87,56.32,57%, -   , -   , -   , -   , -   ,56.32, -   , -   ,1,51,15.96,"£5,585","£22,341","140,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,798","£20,920",50,13.62,"£4,767","£19,068","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,897",£458,"£1,832","-£11,900.80",-0.5916
"37,500",102.7,171.1666667,4,188.871,"£13,619",3.388,57.85,30.32,52%, -   , -   , -   , -   , -   ,30.32, -   , -   ,1,51,15.05,"£5,646","£22,582","150,000","100,000",1,"£13,619", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£53,976","£10,895",50,13.62,"£5,108","£20,430","£10,895", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£48,208",£458,"£1,832","-£5,767.80",-1.3372
"37,500",102.7,171.1666667,5,213.698,"£15,092",3.313,65.24,31,48%, -   , -   , -   , -   , -   ,31, -   , -   ,1,51,15.4,"£5,773","£23,093","150,000","100,000",1,"£15,092", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£57,433","£12,073",50,13.62,"£5,108","£20,430","£12,073", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£50,565",£458,"£1,832","-£6,867.90",-1.2287
"37,500",102.7,171.1666667,6,239.128,"£17,581",3.327,72.38,30.87,43%, -   , -   , -   , -   , -   ,30.87, -   , -   ,1,51,15.33,"£5,749","£22,994","150,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£62,312","£14,065",50,13.62,"£5,108","£20,430","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£54,547",£458,"£1,832","-£7,764.70",-1.0358
"37,500",102.7,171.1666667,7,262.616,"£21,881",3.235,81.64,31.75,39%, -   , -   , -   , -   , -   ,31.75, -   , -   ,1,51,15.76,"£5,912","£23,647","150,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£71,565","£17,505",50,13.62,"£5,108","£20,430","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£61,427",£458,"£1,832","-£10,137.40",-0.8409
"37,500",102.7,171.1666667,8,285.831,"£25,124",3.221,90.08,31.88,35%, -   , -   , -   , -   , -   ,31.88, -   , -   ,1,51,15.83,"£5,937","£23,747","150,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,151","£20,099",50,13.62,"£5,108","£20,430","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,616",£458,"£1,832","-£11,534.80",-0.7236
"37,500",102.7,171.1666667,9,312.628,"£26,150",3.196,98.87,32.13,33%, -   , -   , -   , -   , -   ,32.13, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6981
"37,500",105,175,4,188.871,"£13,619",3.388,57.85,31,54%, -   , -   , -   , -   , -   ,31, -   , -   ,1,51,15.05,"£5,646","£22,582","150,000","100,000",1,"£13,619", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£53,976","£10,895",50,13.62,"£5,108","£20,430","£10,895", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£48,208",£458,"£1,832","-£5,767.80",-1.3372
"37,500",105,175,5,213.698,"£15,092",3.313,65.24,31.7,49%, -   , -   , -   , -   , -   ,31.7, -   , -   ,1,51,15.4,"£5,773","£23,093","150,000","100,000",1,"£15,092", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£57,433","£12,073",50,13.62,"£5,108","£20,430","£12,073", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£50,565",£458,"£1,832","-£6,867.90",-1.2287
"37,500",105,175,6,239.128,"£17,581",3.327,72.38,31.56,44%, -   , -   , -   , -   , -   ,31.56, -   , -   ,1,51,15.33,"£5,749","£22,994","150,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£62,312","£14,065",50,13.62,"£5,108","£20,430","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£54,547",£458,"£1,832","-£7,764.70",-1.0358
"37,500",105,175,7,262.616,"£21,881",3.235,81.64,32.46,40%, -   , -   , -   , -   , -   ,32.46, -   , -   ,1,51,15.76,"£5,912","£23,647","150,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£71,565","£17,505",50,13.62,"£5,108","£20,430","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£61,427",£458,"£1,832","-£10,137.40",-0.8409
"37,500",105,175,8,285.831,"£25,124",3.221,90.08,32.59,36%, -   , -   , -   , -   , -   ,32.59, -   , -   ,1,51,15.83,"£5,937","£23,747","150,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,151","£20,099",50,13.62,"£5,108","£20,430","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,616",£458,"£1,832","-£11,534.80",-0.7236
"37,500",105,175,9,312.628,"£26,150",3.196,98.87,32.85,33%, -   , -   , -   , -   , -   ,32.85, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6981
"37,500",120,200,5,213.698,"£15,092",3.313,65.24,36.22,56%, -   , -   , -   , -   , -   ,36.22, -   , -   ,1,51,15.4,"£5,773","£23,093","150,000","100,000",1,"£15,092", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£57,433","£12,073",50,13.62,"£5,108","£20,430","£12,073", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£50,565",£458,"£1,832","-£6,867.90",-1.2287
"37,500",120,200,6,239.128,"£17,581",3.327,72.38,36.07,50%, -   , -   , -   , -   , -   ,36.07, -   , -   ,1,51,15.33,"£5,749","£22,994","150,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£62,312","£14,065",50,13.62,"£5,108","£20,430","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£54,547",£458,"£1,832","-£7,764.70",-1.0358
"37,500",120,200,7,262.616,"£21,881",3.235,81.64,37.09,45%, -   , -   , -   , -   , -   ,37.09, -   , -   ,1,51,15.76,"£5,912","£23,647","150,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£71,565","£17,505",50,13.62,"£5,108","£20,430","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£61,427",£458,"£1,832","-£10,137.40",-0.8409
"37,500",120,200,8,285.831,"£25,124",3.221,90.08,37.25,41%, -   , -   , -   , -   , -   ,37.25, -   , -   ,1,51,15.83,"£5,937","£23,747","150,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,151","£20,099",50,13.62,"£5,108","£20,430","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,616",£458,"£1,832","-£11,534.80",-0.7236
"37,500",120,200,9,312.628,"£26,150",3.196,98.87,37.55,38%, -   , -   , -   , -   , -   ,37.55, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6981
"37,500",135,225,6,239.128,"£17,581",3.327,72.38,40.58,56%, -   , -   , -   , -   , -   ,40.58, -   , -   ,1,51,15.33,"£5,749","£22,994","150,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£62,312","£14,065",50,13.62,"£5,108","£20,430","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£54,547",£458,"£1,832","-£7,764.70",-1.0358
"37,500",135,225,7,262.616,"£21,881",3.235,81.64,41.73,51%, -   , -   , -   , -   , -   ,41.73, -   , -   ,1,51,15.76,"£5,912","£23,647","150,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£71,565","£17,505",50,13.62,"£5,108","£20,430","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£61,427",£458,"£1,832","-£10,137.40",-0.8409
"37,500",135,225,8,285.831,"£25,124",3.221,90.08,41.91,47%, -   , -   , -   , -   , -   ,41.91, -   , -   ,1,51,15.83,"£5,937","£23,747","150,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,151","£20,099",50,13.62,"£5,108","£20,430","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,616",£458,"£1,832","-£11,534.80",-0.7236
"37,500",135,225,9,312.628,"£26,150",3.196,98.87,42.24,43%, -   , -   , -   , -   , -   ,42.24, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6981
"37,500",150,250,7,262.616,"£21,881",3.235,81.64,46.37,57%, -   , -   , -   , -   , -   ,46.37, -   , -   ,1,51,15.76,"£5,912","£23,647","150,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£71,565","£17,505",50,13.62,"£5,108","£20,430","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£61,427",£458,"£1,832","-£10,137.40",-0.8409
"37,500",150,250,8,285.831,"£25,124",3.221,90.08,46.56,52%, -   , -   , -   , -   , -   ,46.56, -   , -   ,1,51,15.83,"£5,937","£23,747","150,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,151","£20,099",50,13.62,"£5,108","£20,430","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,616",£458,"£1,832","-£11,534.80",-0.7236
"37,500",150,250,9,312.628,"£26,150",3.196,98.87,46.93,47%, -   , -   , -   , -   , -   ,46.93, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6981
"37,500",165,275,8,285.831,"£25,124",3.221,90.08,51.22,57%, -   , -   , -   , -   , -   ,51.22, -   , -   ,1,51,15.83,"£5,937","£23,747","150,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£78,151","£20,099",50,13.62,"£5,108","£20,430","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£66,616",£458,"£1,832","-£11,534.80",-0.7052
"37,500",165,275,9,312.628,"£26,150",3.196,98.87,51.63,52%, -   , -   , -   , -   , -   ,51.63, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6772
"37,500",180,300,9,312.628,"£26,150",3.196,98.87,56.32,57%, -   , -   , -   , -   , -   ,56.32, -   , -   ,1,51,15.96,"£5,984","£23,936","150,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£80,393","£20,920",50,13.62,"£5,108","£20,430","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£68,259",£458,"£1,832","-£12,134.60",-0.6448
"40,000",109.6,182.6666667,4,188.871,"£13,619",3.388,57.85,32.35,56%, -   , -   , -   , -   , -   ,32.35, -   , -   ,1,51,15.05,"£6,022","£24,088","160,000","100,000",1,"£13,619", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£55,482","£10,895",50,13.62,"£5,448","£21,792","£10,895", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£49,570",£458,"£1,832","-£5,911.30",-1.4401
"40,000",109.6,182.6666667,5,213.698,"£15,092",3.313,65.24,33.09,51%, -   , -   , -   , -   , -   ,33.09, -   , -   ,1,51,15.4,"£6,158","£24,633","160,000","100,000",1,"£15,092", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£58,972","£12,073",50,13.62,"£5,448","£21,792","£12,073", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£51,927",£458,"£1,832","-£7,045.40",-1.3237
"40,000",109.6,182.6666667,6,239.128,"£17,581",3.327,72.38,32.94,46%, -   , -   , -   , -   , -   ,32.94, -   , -   ,1,51,15.33,"£6,132","£24,527","160,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£63,845","£14,065",50,13.62,"£5,448","£21,792","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£55,909",£458,"£1,832","-£7,935.60",-1.117
"40,000",109.6,182.6666667,7,262.616,"£21,881",3.235,81.64,33.88,41%, -   , -   , -   , -   , -   ,33.88, -   , -   ,1,51,15.76,"£6,306","£25,223","160,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£73,141","£17,505",50,13.62,"£5,448","£21,792","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£62,789",£458,"£1,832","-£10,351.80",-0.908
"40,000",109.6,182.6666667,8,285.831,"£25,124",3.221,90.08,34.02,38%, -   , -   , -   , -   , -   ,34.02, -   , -   ,1,51,15.83,"£6,333","£25,330","160,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£79,734","£20,099",50,13.62,"£5,448","£21,792","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£67,978",£458,"£1,832","-£11,755.90",-0.7822
"40,000",109.6,182.6666667,9,312.628,"£26,150",3.196,98.87,34.29,35%, -   , -   , -   , -   , -   ,34.29, -   , -   ,1,51,15.96,"£6,383","£25,532","160,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£81,989","£20,920",50,13.62,"£5,448","£21,792","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£69,621",£458,"£1,832","-£12,368.30",-0.7549
"40,000",120,200,5,213.698,"£15,092",3.313,65.24,36.22,56%, -   , -   , -   , -   , -   ,36.22, -   , -   ,1,51,15.4,"£6,158","£24,633","160,000","100,000",1,"£15,092", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£58,972","£12,073",50,13.62,"£5,448","£21,792","£12,073", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£51,927",£458,"£1,832","-£7,045.40",-1.3237
"40,000",120,200,6,239.128,"£17,581",3.327,72.38,36.07,50%, -   , -   , -   , -   , -   ,36.07, -   , -   ,1,51,15.33,"£6,132","£24,527","160,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£63,845","£14,065",50,13.62,"£5,448","£21,792","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£55,909",£458,"£1,832","-£7,935.60",-1.117
"40,000",120,200,7,262.616,"£21,881",3.235,81.64,37.09,45%, -   , -   , -   , -   , -   ,37.09, -   , -   ,1,51,15.76,"£6,306","£25,223","160,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£73,141","£17,505",50,13.62,"£5,448","£21,792","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£62,789",£458,"£1,832","-£10,351.80",-0.908
"40,000",120,200,8,285.831,"£25,124",3.221,90.08,37.25,41%, -   , -   , -   , -   , -   ,37.25, -   , -   ,1,51,15.83,"£6,333","£25,330","160,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£79,734","£20,099",50,13.62,"£5,448","£21,792","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£67,978",£458,"£1,832","-£11,755.90",-0.7822
"40,000",120,200,9,312.628,"£26,150",3.196,98.87,37.55,38%, -   , -   , -   , -   , -   ,37.55, -   , -   ,1,51,15.96,"£6,383","£25,532","160,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£81,989","£20,920",50,13.62,"£5,448","£21,792","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£69,621",£458,"£1,832","-£12,368.30",-0.7549
"40,000",135,225,6,239.128,"£17,581",3.327,72.38,40.58,56%, -   , -   , -   , -   , -   ,40.58, -   , -   ,1,51,15.33,"£6,132","£24,527","160,000","100,000",1,"£17,581", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£63,845","£14,065",50,13.62,"£5,448","£21,792","£14,065", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£55,909",£458,"£1,832","-£7,935.60",-1.117
"40,000",135,225,7,262.616,"£21,881",3.235,81.64,41.73,51%, -   , -   , -   , -   , -   ,41.73, -   , -   ,1,51,15.76,"£6,306","£25,223","160,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£73,141","£17,505",50,13.62,"£5,448","£21,792","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£62,789",£458,"£1,832","-£10,351.80",-0.908
"40,000",135,225,8,285.831,"£25,124",3.221,90.08,41.91,47%, -   , -   , -   , -   , -   ,41.91, -   , -   ,1,51,15.83,"£6,333","£25,330","160,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£79,734","£20,099",50,13.62,"£5,448","£21,792","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£67,978",£458,"£1,832","-£11,755.90",-0.7822
"40,000",135,225,9,312.628,"£26,150",3.196,98.87,42.24,43%, -   , -   , -   , -   , -   ,42.24, -   , -   ,1,51,15.96,"£6,383","£25,532","160,000","100,000",1,"£26,150", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£81,989","£20,920",50,13.62,"£5,448","£21,792","£20,920", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£69,621",£458,"£1,832","-£12,368.30",-0.7549
"40,000",150,250,7,262.616,"£21,881",3.235,81.64,46.37,57%, -   , -   , -   , -   , -   ,46.37, -   , -   ,1,51,15.76,"£6,306","£25,223","160,000","100,000",1,"£21,881", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£73,141","£17,505",50,13.62,"£5,448","£21,792","£17,505", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£62,789",£458,"£1,832","-£10,351.80",-0.908
"40,000",150,250,8,285.831,"£25,124",3.221,90.08,46.56,52%, -   , -   , -   , -   , -   ,46.56, -   , -   ,1,51,15.83,"£6,333","£25,330","160,000","100,000",1,"£25,124", £-  ,"£1,022","£1,039","£1,139","£1,039","£4,156","£79,734","£20,099",50,13.62,"£5,448","£21,792","£20,099", £-  ,"£1,012","£1,497","£1,668","£1,497","£5,988","£67,978",£458,"£1,832","-£11,755.90",-0.7822
